areaType,Nation,areaCode,date,newDeaths,cumDeaths,Ratio,newDeathsper100000,totalDeathsper100000
nation,Scotland,S92000003,08/08/2020,0,4218,54.66,0,77.16794731
nation,Scotland,S92000003,07/08/2020,0,4218,54.66,0,77.16794731
nation,Scotland,S92000003,06/08/2020,1,4218,54.66,0.018294914,77.16794731
nation,Scotland,S92000003,05/08/2020,2,4217,54.66,0.036589828,77.1496524
nation,Scotland,S92000003,04/08/2020,1,4215,54.66,0.018294914,77.11306257
nation,Scotland,S92000003,03/08/2020,1,4214,54.66,0.018294914,77.09476765
nation,Scotland,S92000003,02/08/2020,0,4213,54.66,0,77.07647274
nation,Scotland,S92000003,01/08/2020,0,4213,54.66,0,77.07647274
nation,Scotland,S92000003,31/07/2020,0,4213,54.66,0,77.07647274
nation,Scotland,S92000003,30/07/2020,0,4213,54.66,0,77.07647274
nation,Scotland,S92000003,29/07/2020,2,4213,54.66,0.036589828,77.07647274
nation,Scotland,S92000003,28/07/2020,4,4211,54.66,0.073179656,77.03988291
nation,Scotland,S92000003,27/07/2020,0,4207,54.66,0,76.96670326
nation,Scotland,S92000003,26/07/2020,1,4207,54.66,0.018294914,76.96670326
nation,Scotland,S92000003,25/07/2020,1,4206,54.66,0.018294914,76.94840834
nation,Scotland,S92000003,24/07/2020,1,4205,54.66,0.018294914,76.93011343
nation,Scotland,S92000003,23/07/2020,0,4204,54.66,0,76.91181851
nation,Scotland,S92000003,22/07/2020,0,4204,54.66,0,76.91181851
nation,Scotland,S92000003,21/07/2020,0,4204,54.66,0,76.91181851
nation,Scotland,S92000003,20/07/2020,1,4204,54.66,0.018294914,76.91181851
nation,Scotland,S92000003,19/07/2020,2,4203,54.66,0.036589828,76.8935236
nation,Scotland,S92000003,18/07/2020,2,4201,54.66,0.036589828,76.85693377
nation,Scotland,S92000003,17/07/2020,0,4199,54.66,0,76.82034394
nation,Scotland,S92000003,16/07/2020,0,4199,54.66,0,76.82034394
nation,Scotland,S92000003,15/07/2020,2,4199,54.66,0.036589828,76.82034394
nation,Scotland,S92000003,14/07/2020,3,4197,54.66,0.054884742,76.78375412
nation,Scotland,S92000003,13/07/2020,1,4194,54.66,0.018294914,76.72886937
nation,Scotland,S92000003,12/07/2020,0,4193,54.66,0,76.71057446
nation,Scotland,S92000003,11/07/2020,3,4193,54.66,0.054884742,76.71057446
nation,Scotland,S92000003,10/07/2020,0,4190,54.66,0,76.65568972
nation,Scotland,S92000003,09/07/2020,0,4190,54.66,0,76.65568972
nation,Scotland,S92000003,08/07/2020,1,4190,54.66,0.018294914,76.65568972
nation,Scotland,S92000003,07/07/2020,0,4189,54.66,0,76.6373948
nation,Scotland,S92000003,06/07/2020,3,4189,54.66,0.054884742,76.6373948
nation,Scotland,S92000003,05/07/2020,1,4186,54.66,0.018294914,76.58251006
nation,Scotland,S92000003,04/07/2020,3,4185,54.66,0.054884742,76.56421515
nation,Scotland,S92000003,03/07/2020,1,4182,54.66,0.018294914,76.50933041
nation,Scotland,S92000003,02/07/2020,1,4181,54.66,0.018294914,76.49103549
nation,Scotland,S92000003,01/07/2020,4,4180,54.66,0.073179656,76.47274058
nation,Scotland,S92000003,30/06/2020,2,4176,54.66,0.036589828,76.39956092
nation,Scotland,S92000003,29/06/2020,2,4174,54.66,0.036589828,76.36297109
nation,Scotland,S92000003,28/06/2020,1,4172,54.66,0.018294914,76.32638127
nation,Scotland,S92000003,27/06/2020,5,4171,54.66,0.09147457,76.30808635
nation,Scotland,S92000003,26/06/2020,3,4166,54.66,0.054884742,76.21661178
nation,Scotland,S92000003,25/06/2020,2,4163,54.66,0.036589828,76.16172704
nation,Scotland,S92000003,24/06/2020,3,4161,54.66,0.054884742,76.12513721
nation,Scotland,S92000003,23/06/2020,3,4158,54.66,0.054884742,76.07025247
nation,Scotland,S92000003,22/06/2020,6,4155,54.66,0.109769484,76.01536773
nation,Scotland,S92000003,21/06/2020,8,4149,54.66,0.146359312,75.90559824
nation,Scotland,S92000003,20/06/2020,7,4141,54.66,0.128064398,75.75923893
nation,Scotland,S92000003,19/06/2020,2,4134,54.66,0.036589828,75.63117453
nation,Scotland,S92000003,18/06/2020,9,4132,54.66,0.164654226,75.59458471
nation,Scotland,S92000003,17/06/2020,10,4123,54.66,0.18294914,75.42993048
nation,Scotland,S92000003,16/06/2020,8,4113,54.66,0.146359312,75.24698134
nation,Scotland,S92000003,15/06/2020,9,4105,54.66,0.164654226,75.10062203
nation,Scotland,S92000003,14/06/2020,7,4096,54.66,0.128064398,74.9359678
nation,Scotland,S92000003,13/06/2020,6,4089,54.66,0.109769484,74.8079034
nation,Scotland,S92000003,12/06/2020,4,4083,54.66,0.073179656,74.69813392
nation,Scotland,S92000003,11/06/2020,4,4079,54.66,0.073179656,74.62495426
nation,Scotland,S92000003,10/06/2020,12,4075,54.66,0.219538968,74.55177461
nation,Scotland,S92000003,09/06/2020,5,4063,54.66,0.09147457,74.33223564
nation,Scotland,S92000003,08/06/2020,9,4058,54.66,0.164654226,74.24076107
nation,Scotland,S92000003,07/06/2020,10,4049,54.66,0.18294914,74.07610684
nation,Scotland,S92000003,06/06/2020,8,4039,54.66,0.146359312,73.8931577
nation,Scotland,S92000003,05/06/2020,15,4031,54.66,0.27442371,73.74679839
nation,Scotland,S92000003,04/06/2020,5,4016,54.66,0.09147457,73.47237468
nation,Scotland,S92000003,03/06/2020,12,4011,54.66,0.219538968,73.38090011
nation,Scotland,S92000003,02/06/2020,14,3999,54.66,0.256128796,73.16136114
nation,Scotland,S92000003,01/06/2020,6,3985,54.66,0.109769484,72.90523235
nation,Scotland,S92000003,31/05/2020,11,3979,54.66,0.201244054,72.79546286
nation,Scotland,S92000003,30/05/2020,12,3968,54.66,0.219538968,72.59421881
nation,Scotland,S92000003,29/05/2020,19,3956,54.66,0.347603366,72.37467984
nation,Scotland,S92000003,28/05/2020,22,3937,54.66,0.402488108,72.02707647
nation,Scotland,S92000003,27/05/2020,23,3915,54.66,0.420783022,71.62458836
nation,Scotland,S92000003,26/05/2020,21,3892,54.66,0.384193194,71.20380534
nation,Scotland,S92000003,25/05/2020,22,3871,54.66,0.402488108,70.81961215
nation,Scotland,S92000003,24/05/2020,14,3849,54.66,0.256128796,70.41712404
nation,Scotland,S92000003,23/05/2020,15,3835,54.66,0.27442371,70.16099524
nation,Scotland,S92000003,22/05/2020,19,3820,54.66,0.347603366,69.88657153
nation,Scotland,S92000003,21/05/2020,34,3801,54.66,0.622027076,69.53896817
nation,Scotland,S92000003,20/05/2020,29,3767,54.66,0.530552506,68.91694109
nation,Scotland,S92000003,19/05/2020,31,3738,54.66,0.567142334,68.38638858
nation,Scotland,S92000003,18/05/2020,34,3707,54.66,0.622027076,67.81924625
nation,Scotland,S92000003,17/05/2020,34,3673,54.66,0.622027076,67.19721917
nation,Scotland,S92000003,16/05/2020,37,3639,54.66,0.676911819,66.5751921
nation,Scotland,S92000003,15/05/2020,34,3602,54.66,0.622027076,65.89828028
nation,Scotland,S92000003,14/05/2020,50,3568,54.66,0.914745701,65.2762532
nation,Scotland,S92000003,13/05/2020,53,3518,54.66,0.969630443,64.3615075
nation,Scotland,S92000003,12/05/2020,35,3465,54.66,0.64032199,63.39187706
nation,Scotland,S92000003,11/05/2020,45,3430,54.66,0.823271131,62.75155507
nation,Scotland,S92000003,10/05/2020,38,3385,54.66,0.695206733,61.92828394
nation,Scotland,S92000003,09/05/2020,50,3347,54.66,0.914745701,61.2330772
nation,Scotland,S92000003,08/05/2020,58,3297,54.66,1.061105013,60.3183315
nation,Scotland,S92000003,07/05/2020,61,3239,54.66,1.115989755,59.25722649
nation,Scotland,S92000003,06/05/2020,59,3178,54.66,1.079399927,58.14123674
nation,Scotland,S92000003,05/05/2020,67,3119,54.66,1.225759239,57.06183681
nation,Scotland,S92000003,04/05/2020,62,3052,54.66,1.134284669,55.83607757
nation,Scotland,S92000003,03/05/2020,60,2990,54.66,1.097694841,54.7017929
nation,Scotland,S92000003,02/05/2020,60,2930,54.66,1.097694841,53.60409806
nation,Scotland,S92000003,01/05/2020,67,2870,54.66,1.225759239,52.50640322
nation,Scotland,S92000003,30/04/2020,68,2803,54.66,1.244054153,51.28064398
nation,Scotland,S92000003,29/04/2020,69,2735,54.66,1.262349067,50.03658983
nation,Scotland,S92000003,28/04/2020,59,2666,54.66,1.079399927,48.77424076
nation,Scotland,S92000003,27/04/2020,85,2607,54.66,1.555067691,47.69484083
nation,Scotland,S92000003,26/04/2020,78,2522,54.66,1.427003293,46.13977314
nation,Scotland,S92000003,25/04/2020,79,2444,54.66,1.445298207,44.71276985
nation,Scotland,S92000003,24/04/2020,76,2365,54.66,1.390413465,43.26747164
nation,Scotland,S92000003,23/04/2020,72,2289,54.66,1.317233809,41.87705818
nation,Scotland,S92000003,22/04/2020,88,2217,54.66,1.609952433,40.55982437
nation,Scotland,S92000003,21/04/2020,96,2129,54.66,1.756311745,38.94987194
nation,Scotland,S92000003,20/04/2020,105,2033,54.66,1.920965971,37.19356019
nation,Scotland,S92000003,19/04/2020,90,1928,54.66,1.646542261,35.27259422
nation,Scotland,S92000003,18/04/2020,95,1838,54.66,1.738016831,33.62605196
nation,Scotland,S92000003,17/04/2020,84,1743,54.66,1.536772777,31.88803513
nation,Scotland,S92000003,16/04/2020,101,1659,54.66,1.847786315,30.35126235
nation,Scotland,S92000003,15/04/2020,94,1558,54.66,1.719721917,28.50347603
nation,Scotland,S92000003,14/04/2020,100,1464,54.66,1.829491401,26.78375412
nation,Scotland,S92000003,13/04/2020,81,1364,54.66,1.481888035,24.95426271
nation,Scotland,S92000003,12/04/2020,75,1283,54.66,1.372118551,23.47237468
nation,Scotland,S92000003,11/04/2020,94,1208,54.66,1.719721917,22.10025613
nation,Scotland,S92000003,10/04/2020,98,1114,54.66,1.792901573,20.38053421
nation,Scotland,S92000003,09/04/2020,108,1016,54.66,1.975850714,18.58763264
nation,Scotland,S92000003,08/04/2020,92,908,54.66,1.683132089,16.61178192
nation,Scotland,S92000003,07/04/2020,85,816,54.66,1.555067691,14.92864984
nation,Scotland,S92000003,06/04/2020,91,731,54.66,1.664837175,13.37358214
nation,Scotland,S92000003,05/04/2020,86,640,54.66,1.573362605,11.70874497
nation,Scotland,S92000003,04/04/2020,56,554,54.66,1.024515185,10.13538236
nation,Scotland,S92000003,03/04/2020,75,498,54.66,1.372118551,9.110867179
nation,Scotland,S92000003,02/04/2020,61,423,54.66,1.115989755,7.738748628
nation,Scotland,S92000003,01/04/2020,65,362,54.66,1.189169411,6.622758873
nation,Scotland,S92000003,31/03/2020,57,297,54.66,1.042810099,5.433589462
nation,Scotland,S92000003,30/03/2020,51,240,54.66,0.933040615,4.390779363
nation,Scotland,S92000003,29/03/2020,27,189,54.66,0.493962678,3.457738749
nation,Scotland,S92000003,28/03/2020,37,162,54.66,0.676911819,2.96377607
nation,Scotland,S92000003,27/03/2020,23,125,54.66,0.420783022,2.286864252
nation,Scotland,S92000003,26/03/2020,24,102,54.66,0.439077936,1.866081229
nation,Scotland,S92000003,25/03/2020,22,78,54.66,0.402488108,1.427003293
nation,Scotland,S92000003,24/03/2020,12,56,54.66,0.219538968,1.024515185
nation,Scotland,S92000003,23/03/2020,7,44,54.66,0.128064398,0.804976217
nation,Scotland,S92000003,22/03/2020,6,37,54.66,0.109769484,0.676911819
nation,Scotland,S92000003,21/03/2020,7,31,54.66,0.128064398,0.567142334
nation,Scotland,S92000003,20/03/2020,5,24,54.66,0.09147457,0.439077936
nation,Scotland,S92000003,19/03/2020,4,19,54.66,0.073179656,0.347603366
nation,Scotland,S92000003,18/03/2020,4,15,54.66,0.073179656,0.27442371
nation,Scotland,S92000003,17/03/2020,3,11,54.66,0.054884742,0.201244054
nation,Scotland,S92000003,16/03/2020,3,8,54.66,0.054884742,0.146359312
nation,Scotland,S92000003,15/03/2020,1,5,54.66,0.018294914,0.09147457
nation,Scotland,S92000003,14/03/2020,2,4,54.66,0.036589828,0.073179656
nation,Scotland,S92000003,13/03/2020,0,2,54.66,0,0.036589828
nation,Scotland,S92000003,12/03/2020,2,2,54.66,0.036589828,0.036589828
nation,Wales,W92000004,18/08/2023,2,11994,31.7,0.063091483,378.3596215
nation,Wales,W92000004,17/08/2023,6,11992,31.7,0.189274448,378.29653
nation,Wales,W92000004,16/08/2023,3,11986,31.7,0.094637224,378.1072555
nation,Wales,W92000004,15/08/2023,3,11983,31.7,0.094637224,378.0126183
nation,Wales,W92000004,14/08/2023,3,11980,31.7,0.094637224,377.9179811
nation,Wales,W92000004,13/08/2023,2,11977,31.7,0.063091483,377.8233438
nation,Wales,W92000004,12/08/2023,4,11975,31.7,0.126182965,377.7602524
nation,Wales,W92000004,11/08/2023,2,11971,31.7,0.063091483,377.6340694
nation,Wales,W92000004,10/08/2023,0,11969,31.7,0,377.5709779
nation,Wales,W92000004,09/08/2023,0,11969,31.7,0,377.5709779
nation,Wales,W92000004,08/08/2023,0,11969,31.7,0,377.5709779
nation,Wales,W92000004,07/08/2023,1,11969,31.7,0.031545741,377.5709779
nation,Wales,W92000004,06/08/2023,3,11968,31.7,0.094637224,377.5394322
nation,Wales,W92000004,05/08/2023,2,11965,31.7,0.063091483,377.444795
nation,Wales,W92000004,04/08/2023,0,11963,31.7,0,377.3817035
nation,Wales,W92000004,03/08/2023,0,11963,31.7,0,377.3817035
nation,Wales,W92000004,02/08/2023,2,11963,31.7,0.063091483,377.3817035
nation,Wales,W92000004,01/08/2023,0,11961,31.7,0,377.318612
nation,Wales,W92000004,31/07/2023,1,11961,31.7,0.031545741,377.318612
nation,Wales,W92000004,30/07/2023,2,11960,31.7,0.063091483,377.2870662
nation,Wales,W92000004,29/07/2023,0,11958,31.7,0,377.2239748
nation,Wales,W92000004,28/07/2023,0,11958,31.7,0,377.2239748
nation,Wales,W92000004,27/07/2023,1,11958,31.7,0.031545741,377.2239748
nation,Wales,W92000004,26/07/2023,0,11957,31.7,0,377.192429
nation,Wales,W92000004,25/07/2023,0,11957,31.7,0,377.192429
nation,Wales,W92000004,24/07/2023,1,11957,31.7,0.031545741,377.192429
nation,Wales,W92000004,23/07/2023,1,11956,31.7,0.031545741,377.1608833
nation,Wales,W92000004,22/07/2023,2,11955,31.7,0.063091483,377.1293375
nation,Wales,W92000004,21/07/2023,2,11953,31.7,0.063091483,377.0662461
nation,Wales,W92000004,20/07/2023,0,11951,31.7,0,377.0031546
nation,Wales,W92000004,19/07/2023,1,11951,31.7,0.031545741,377.0031546
nation,Wales,W92000004,18/07/2023,2,11950,31.7,0.063091483,376.9716088
nation,Wales,W92000004,17/07/2023,0,11948,31.7,0,376.9085174
nation,Wales,W92000004,16/07/2023,0,11948,31.7,0,376.9085174
nation,Wales,W92000004,15/07/2023,2,11948,31.7,0.063091483,376.9085174
nation,Wales,W92000004,14/07/2023,0,11946,31.7,0,376.8454259
nation,Wales,W92000004,13/07/2023,3,11946,31.7,0.094637224,376.8454259
nation,Wales,W92000004,12/07/2023,0,11943,31.7,0,376.7507886
nation,Wales,W92000004,11/07/2023,1,11943,31.7,0.031545741,376.7507886
nation,Wales,W92000004,10/07/2023,0,11942,31.7,0,376.7192429
nation,Wales,W92000004,09/07/2023,0,11942,31.7,0,376.7192429
nation,Wales,W92000004,08/07/2023,2,11942,31.7,0.063091483,376.7192429
nation,Wales,W92000004,07/07/2023,0,11940,31.7,0,376.6561514
nation,Wales,W92000004,06/07/2023,0,11940,31.7,0,376.6561514
nation,Wales,W92000004,05/07/2023,0,11940,31.7,0,376.6561514
nation,Wales,W92000004,04/07/2023,1,11940,31.7,0.031545741,376.6561514
nation,Wales,W92000004,03/07/2023,0,11939,31.7,0,376.6246057
nation,Wales,W92000004,02/07/2023,1,11939,31.7,0.031545741,376.6246057
nation,Wales,W92000004,01/07/2023,1,11938,31.7,0.031545741,376.5930599
nation,Wales,W92000004,30/06/2023,2,11937,31.7,0.063091483,376.5615142
nation,Wales,W92000004,29/06/2023,0,11935,31.7,0,376.4984227
nation,Wales,W92000004,28/06/2023,0,11935,31.7,0,376.4984227
nation,Wales,W92000004,27/06/2023,1,11935,31.7,0.031545741,376.4984227
nation,Wales,W92000004,26/06/2023,0,11934,31.7,0,376.466877
nation,Wales,W92000004,25/06/2023,0,11934,31.7,0,376.466877
nation,Wales,W92000004,24/06/2023,1,11934,31.7,0.031545741,376.466877
nation,Wales,W92000004,23/06/2023,0,11933,31.7,0,376.4353312
nation,Wales,W92000004,22/06/2023,0,11933,31.7,0,376.4353312
nation,Wales,W92000004,21/06/2023,1,11933,31.7,0.031545741,376.4353312
nation,Wales,W92000004,20/06/2023,1,11932,31.7,0.031545741,376.4037855
nation,Wales,W92000004,19/06/2023,3,11931,31.7,0.094637224,376.3722397
nation,Wales,W92000004,18/06/2023,1,11928,31.7,0.031545741,376.2776025
nation,Wales,W92000004,17/06/2023,1,11927,31.7,0.031545741,376.2460568
nation,Wales,W92000004,16/06/2023,1,11926,31.7,0.031545741,376.214511
nation,Wales,W92000004,15/06/2023,1,11925,31.7,0.031545741,376.1829653
nation,Wales,W92000004,14/06/2023,4,11924,31.7,0.126182965,376.1514196
nation,Wales,W92000004,13/06/2023,0,11920,31.7,0,376.0252366
nation,Wales,W92000004,12/06/2023,3,11920,31.7,0.094637224,376.0252366
nation,Wales,W92000004,11/06/2023,1,11917,31.7,0.031545741,375.9305994
nation,Wales,W92000004,10/06/2023,1,11916,31.7,0.031545741,375.8990536
nation,Wales,W92000004,09/06/2023,0,11915,31.7,0,375.8675079
nation,Wales,W92000004,08/06/2023,2,11915,31.7,0.063091483,375.8675079
nation,Wales,W92000004,07/06/2023,1,11913,31.7,0.031545741,375.8044164
nation,Wales,W92000004,06/06/2023,0,11912,31.7,0,375.7728707
nation,Wales,W92000004,05/06/2023,2,11912,31.7,0.063091483,375.7728707
nation,Wales,W92000004,04/06/2023,2,11910,31.7,0.063091483,375.7097792
nation,Wales,W92000004,03/06/2023,0,11908,31.7,0,375.6466877
nation,Wales,W92000004,02/06/2023,2,11908,31.7,0.063091483,375.6466877
nation,Wales,W92000004,01/06/2023,1,11906,31.7,0.031545741,375.5835962
nation,Wales,W92000004,31/05/2023,0,11905,31.7,0,375.5520505
nation,Wales,W92000004,30/05/2023,2,11905,31.7,0.063091483,375.5520505
nation,Wales,W92000004,29/05/2023,1,11903,31.7,0.031545741,375.488959
nation,Wales,W92000004,28/05/2023,1,11902,31.7,0.031545741,375.4574132
nation,Wales,W92000004,27/05/2023,4,11901,31.7,0.126182965,375.4258675
nation,Wales,W92000004,26/05/2023,3,11897,31.7,0.094637224,375.2996845
nation,Wales,W92000004,25/05/2023,2,11894,31.7,0.063091483,375.2050473
nation,Wales,W92000004,24/05/2023,0,11892,31.7,0,375.1419558
nation,Wales,W92000004,23/05/2023,1,11892,31.7,0.031545741,375.1419558
nation,Wales,W92000004,22/05/2023,3,11891,31.7,0.094637224,375.1104101
nation,Wales,W92000004,21/05/2023,4,11888,31.7,0.126182965,375.0157729
nation,Wales,W92000004,20/05/2023,1,11884,31.7,0.031545741,374.8895899
nation,Wales,W92000004,19/05/2023,2,11883,31.7,0.063091483,374.8580442
nation,Wales,W92000004,18/05/2023,2,11881,31.7,0.063091483,374.7949527
nation,Wales,W92000004,17/05/2023,1,11879,31.7,0.031545741,374.7318612
nation,Wales,W92000004,16/05/2023,0,11878,31.7,0,374.7003155
nation,Wales,W92000004,15/05/2023,1,11878,31.7,0.031545741,374.7003155
nation,Wales,W92000004,14/05/2023,1,11877,31.7,0.031545741,374.6687697
nation,Wales,W92000004,13/05/2023,1,11876,31.7,0.031545741,374.637224
nation,Wales,W92000004,12/05/2023,1,11875,31.7,0.031545741,374.6056782
nation,Wales,W92000004,11/05/2023,5,11874,31.7,0.157728707,374.5741325
nation,Wales,W92000004,10/05/2023,4,11869,31.7,0.126182965,374.4164038
nation,Wales,W92000004,09/05/2023,2,11865,31.7,0.063091483,374.2902208
nation,Wales,W92000004,08/05/2023,0,11863,31.7,0,374.2271293
nation,Wales,W92000004,07/05/2023,3,11863,31.7,0.094637224,374.2271293
nation,Wales,W92000004,06/05/2023,3,11860,31.7,0.094637224,374.1324921
nation,Wales,W92000004,05/05/2023,1,11857,31.7,0.031545741,374.0378549
nation,Wales,W92000004,04/05/2023,5,11856,31.7,0.157728707,374.0063091
nation,Wales,W92000004,03/05/2023,1,11851,31.7,0.031545741,373.8485804
nation,Wales,W92000004,02/05/2023,6,11850,31.7,0.189274448,373.8170347
nation,Wales,W92000004,01/05/2023,3,11844,31.7,0.094637224,373.6277603
nation,Wales,W92000004,30/04/2023,2,11841,31.7,0.063091483,373.533123
nation,Wales,W92000004,29/04/2023,4,11839,31.7,0.126182965,373.4700315
nation,Wales,W92000004,28/04/2023,3,11835,31.7,0.094637224,373.3438486
nation,Wales,W92000004,27/04/2023,1,11832,31.7,0.031545741,373.2492114
nation,Wales,W92000004,26/04/2023,5,11831,31.7,0.157728707,373.2176656
nation,Wales,W92000004,25/04/2023,3,11826,31.7,0.094637224,373.0599369
nation,Wales,W92000004,24/04/2023,2,11823,31.7,0.063091483,372.9652997
nation,Wales,W92000004,23/04/2023,8,11821,31.7,0.252365931,372.9022082
nation,Wales,W92000004,22/04/2023,4,11813,31.7,0.126182965,372.6498423
nation,Wales,W92000004,21/04/2023,4,11809,31.7,0.126182965,372.5236593
nation,Wales,W92000004,20/04/2023,5,11805,31.7,0.157728707,372.3974763
nation,Wales,W92000004,19/04/2023,2,11800,31.7,0.063091483,372.2397476
nation,Wales,W92000004,18/04/2023,4,11798,31.7,0.126182965,372.1766562
nation,Wales,W92000004,17/04/2023,3,11794,31.7,0.094637224,372.0504732
nation,Wales,W92000004,16/04/2023,6,11791,31.7,0.189274448,371.955836
nation,Wales,W92000004,15/04/2023,5,11785,31.7,0.157728707,371.7665615
nation,Wales,W92000004,14/04/2023,1,11780,31.7,0.031545741,371.6088328
nation,Wales,W92000004,13/04/2023,1,11779,31.7,0.031545741,371.5772871
nation,Wales,W92000004,12/04/2023,3,11778,31.7,0.094637224,371.5457413
nation,Wales,W92000004,11/04/2023,5,11775,31.7,0.157728707,371.4511041
nation,Wales,W92000004,10/04/2023,2,11770,31.7,0.063091483,371.2933754
nation,Wales,W92000004,09/04/2023,1,11768,31.7,0.031545741,371.2302839
nation,Wales,W92000004,08/04/2023,3,11767,31.7,0.094637224,371.1987382
nation,Wales,W92000004,07/04/2023,6,11764,31.7,0.189274448,371.1041009
nation,Wales,W92000004,06/04/2023,1,11758,31.7,0.031545741,370.9148265
nation,Wales,W92000004,05/04/2023,5,11757,31.7,0.157728707,370.8832808
nation,Wales,W92000004,04/04/2023,7,11752,31.7,0.220820189,370.7255521
nation,Wales,W92000004,03/04/2023,1,11745,31.7,0.031545741,370.5047319
nation,Wales,W92000004,02/04/2023,4,11744,31.7,0.126182965,370.4731861
nation,Wales,W92000004,01/04/2023,5,11740,31.7,0.157728707,370.3470032
nation,Wales,W92000004,31/03/2023,1,11735,31.7,0.031545741,370.1892744
nation,Wales,W92000004,30/03/2023,5,11734,31.7,0.157728707,370.1577287
nation,Wales,W92000004,29/03/2023,4,11729,31.7,0.126182965,370
nation,Wales,W92000004,28/03/2023,3,11725,31.7,0.094637224,369.873817
nation,Wales,W92000004,27/03/2023,4,11722,31.7,0.126182965,369.7791798
nation,Wales,W92000004,26/03/2023,8,11718,31.7,0.252365931,369.6529968
nation,Wales,W92000004,25/03/2023,6,11710,31.7,0.189274448,369.4006309
nation,Wales,W92000004,24/03/2023,3,11704,31.7,0.094637224,369.2113565
nation,Wales,W92000004,23/03/2023,6,11701,31.7,0.189274448,369.1167192
nation,Wales,W92000004,22/03/2023,5,11695,31.7,0.157728707,368.9274448
nation,Wales,W92000004,21/03/2023,6,11690,31.7,0.189274448,368.7697161
nation,Wales,W92000004,20/03/2023,8,11684,31.7,0.252365931,368.5804416
nation,Wales,W92000004,19/03/2023,7,11676,31.7,0.220820189,368.3280757
nation,Wales,W92000004,18/03/2023,5,11669,31.7,0.157728707,368.1072555
nation,Wales,W92000004,17/03/2023,7,11664,31.7,0.220820189,367.9495268
nation,Wales,W92000004,16/03/2023,9,11657,31.7,0.283911672,367.7287066
nation,Wales,W92000004,15/03/2023,7,11648,31.7,0.220820189,367.444795
nation,Wales,W92000004,14/03/2023,4,11641,31.7,0.126182965,367.2239748
nation,Wales,W92000004,13/03/2023,5,11637,31.7,0.157728707,367.0977918
nation,Wales,W92000004,12/03/2023,3,11632,31.7,0.094637224,366.9400631
nation,Wales,W92000004,11/03/2023,5,11629,31.7,0.157728707,366.8454259
nation,Wales,W92000004,10/03/2023,9,11624,31.7,0.283911672,366.6876972
nation,Wales,W92000004,09/03/2023,9,11615,31.7,0.283911672,366.4037855
nation,Wales,W92000004,08/03/2023,5,11606,31.7,0.157728707,366.1198738
nation,Wales,W92000004,07/03/2023,7,11601,31.7,0.220820189,365.9621451
nation,Wales,W92000004,06/03/2023,2,11594,31.7,0.063091483,365.7413249
nation,Wales,W92000004,05/03/2023,7,11592,31.7,0.220820189,365.6782334
nation,Wales,W92000004,04/03/2023,4,11585,31.7,0.126182965,365.4574132
nation,Wales,W92000004,03/03/2023,5,11581,31.7,0.157728707,365.3312303
nation,Wales,W92000004,02/03/2023,3,11576,31.7,0.094637224,365.1735016
nation,Wales,W92000004,01/03/2023,2,11573,31.7,0.063091483,365.0788644
nation,Wales,W92000004,28/02/2023,1,11571,31.7,0.031545741,365.0157729
nation,Wales,W92000004,27/02/2023,2,11570,31.7,0.063091483,364.9842271
nation,Wales,W92000004,26/02/2023,1,11568,31.7,0.031545741,364.9211356
nation,Wales,W92000004,25/02/2023,4,11567,31.7,0.126182965,364.8895899
nation,Wales,W92000004,24/02/2023,3,11563,31.7,0.094637224,364.7634069
nation,Wales,W92000004,23/02/2023,1,11560,31.7,0.031545741,364.6687697
nation,Wales,W92000004,22/02/2023,2,11559,31.7,0.063091483,364.637224
nation,Wales,W92000004,21/02/2023,1,11557,31.7,0.031545741,364.5741325
nation,Wales,W92000004,20/02/2023,1,11556,31.7,0.031545741,364.5425868
nation,Wales,W92000004,19/02/2023,4,11555,31.7,0.126182965,364.511041
nation,Wales,W92000004,18/02/2023,4,11551,31.7,0.126182965,364.384858
nation,Wales,W92000004,17/02/2023,0,11547,31.7,0,364.2586751
nation,Wales,W92000004,16/02/2023,2,11547,31.7,0.063091483,364.2586751
nation,Wales,W92000004,15/02/2023,6,11545,31.7,0.189274448,364.1955836
nation,Wales,W92000004,14/02/2023,1,11539,31.7,0.031545741,364.0063091
nation,Wales,W92000004,13/02/2023,3,11538,31.7,0.094637224,363.9747634
nation,Wales,W92000004,12/02/2023,1,11535,31.7,0.031545741,363.8801262
nation,Wales,W92000004,11/02/2023,1,11534,31.7,0.031545741,363.8485804
nation,Wales,W92000004,10/02/2023,2,11533,31.7,0.063091483,363.8170347
nation,Wales,W92000004,09/02/2023,4,11531,31.7,0.126182965,363.7539432
nation,Wales,W92000004,08/02/2023,1,11527,31.7,0.031545741,363.6277603
nation,Wales,W92000004,07/02/2023,2,11526,31.7,0.063091483,363.5962145
nation,Wales,W92000004,06/02/2023,3,11524,31.7,0.094637224,363.533123
nation,Wales,W92000004,05/02/2023,1,11521,31.7,0.031545741,363.4384858
nation,Wales,W92000004,04/02/2023,2,11520,31.7,0.063091483,363.4069401
nation,Wales,W92000004,03/02/2023,2,11518,31.7,0.063091483,363.3438486
nation,Wales,W92000004,02/02/2023,0,11516,31.7,0,363.2807571
nation,Wales,W92000004,01/02/2023,4,11516,31.7,0.126182965,363.2807571
nation,Wales,W92000004,31/01/2023,1,11512,31.7,0.031545741,363.1545741
nation,Wales,W92000004,30/01/2023,2,11511,31.7,0.063091483,363.1230284
