areaType,Nation,areaCode,date,newCases,cumCases,newFirstEpisodesBySpecimenDate,cumFirstEpisodesBySpecimenDate,newReinfectionsBySpecimenDate,cumReinfectionsBySpecimenDate,ratio,newCasesper100000,cumCasesper100000
nation,England,E92000001,23/04/2020,4574,123246,4574,123246,,,565.5,8.08841733,217.9416446
nation,England,E92000001,22/04/2020,4812,118672,4812,118672,,,565.5,8.50928382,209.8532272
nation,England,E92000001,21/04/2020,3996,113860,3996,113860,,,565.5,7.066312997,201.3439434
nation,England,E92000001,20/04/2020,3698,109864,3698,109864,,,565.5,6.539345712,194.2776304
nation,England,E92000001,19/04/2020,3494,106166,3494,106166,,,565.5,6.178603006,187.7382847
nation,England,E92000001,18/04/2020,4142,102672,4142,102672,,,565.5,7.3244916,181.5596817
nation,England,E92000001,17/04/2020,4088,98530,4088,98530,,,565.5,7.229000884,174.2351901
nation,England,E92000001,16/04/2020,4360,94442,4360,94442,,,565.5,7.709991158,167.0061892
nation,England,E92000001,15/04/2020,4240,90082,4240,90082,,,565.5,7.497789567,159.2961981
nation,England,E92000001,14/04/2020,3568,85842,3568,85842,,,565.5,6.309460654,151.7984085
nation,England,E92000001,13/04/2020,3463,82274,3463,82274,,,565.5,6.123784262,145.4889478
nation,England,E92000001,12/04/2020,2958,78811,2958,78811,,,565.5,5.230769231,139.3651636
nation,England,E92000001,11/04/2020,3085,75853,3085,75853,,,565.5,5.455349248,134.1343943
nation,England,E92000001,10/04/2020,3590,72768,3590,72768,,,565.5,6.348364279,128.6790451
nation,England,E92000001,09/04/2020,4076,69178,4076,69178,,,565.5,7.207780725,122.3306808
nation,England,E92000001,08/04/2020,4315,65102,4315,65102,,,565.5,7.630415561,115.1229001
nation,England,E92000001,07/04/2020,4605,60787,4605,60787,,,565.5,8.143236074,107.4924845
nation,England,E92000001,06/04/2020,4407,56182,4407,56182,,,565.5,7.793103448,99.34924845
nation,England,E92000001,05/04/2020,3094,51775,3094,51775,,,565.5,5.471264368,91.556145
nation,England,E92000001,04/04/2020,3405,48681,3405,48681,,,565.5,6.021220159,86.08488064
nation,England,E92000001,03/04/2020,4102,45276,4102,45276,,,565.5,7.253757737,80.06366048
nation,England,E92000001,02/04/2020,4097,41174,4097,41174,,,565.5,7.244916004,72.80990274
nation,England,E92000001,01/04/2020,4150,37077,4150,37077,,,565.5,7.338638373,65.56498674
nation,England,E92000001,31/03/2020,3816,32927,3816,32927,,,565.5,6.74801061,58.22634836
nation,England,E92000001,30/03/2020,3514,29111,3514,29111,,,565.5,6.213969938,51.47833775
nation,England,E92000001,29/03/2020,2449,25597,2449,25597,,,565.5,4.330680813,45.26436782
nation,England,E92000001,28/03/2020,2379,23148,2379,23148,,,565.5,4.206896552,40.933687
nation,England,E92000001,27/03/2020,2673,20769,2673,20769,,,565.5,4.726790451,36.72679045
nation,England,E92000001,26/03/2020,2633,18096,2633,18096,,,565.5,4.656056587,32
nation,England,E92000001,25/03/2020,2284,15463,2284,15463,,,565.5,4.038903625,27.34394341
nation,England,E92000001,24/03/2020,2041,13179,2041,13179,,,565.5,3.609195402,23.30503979
nation,England,E92000001,23/03/2020,2010,11138,2010,11138,,,565.5,3.554376658,19.69584439
nation,England,E92000001,22/03/2020,1212,9128,1212,9128,,,565.5,2.143236074,16.14146773
nation,England,E92000001,21/03/2020,1040,7916,1040,7916,,,565.5,1.83908046,13.99823165
nation,England,E92000001,20/03/2020,1096,6876,1096,6876,,,565.5,1.938107869,12.15915119
nation,England,E92000001,19/03/2020,932,5780,932,5780,,,565.5,1.648099027,10.22104332
nation,England,E92000001,18/03/2020,910,4848,910,4848,,,565.5,1.609195402,8.572944297
nation,England,E92000001,17/03/2020,683,3938,683,3938,,,565.5,1.207780725,6.963748895
nation,England,E92000001,16/03/2020,552,3255,552,3255,,,565.5,0.976127321,5.75596817
nation,England,E92000001,15/03/2020,398,2703,398,2703,,,565.5,0.703801945,4.779840849
nation,England,E92000001,14/03/2020,315,2305,315,2305,,,565.5,0.557029178,4.076038904
nation,England,E92000001,13/03/2020,401,1990,401,1990,,,565.5,0.709106985,3.519009726
nation,England,E92000001,12/03/2020,421,1589,421,1589,,,565.5,0.744473917,2.809902741
nation,England,E92000001,11/03/2020,358,1168,358,1168,,,565.5,0.633068081,2.065428824
nation,England,E92000001,10/03/2020,229,810,229,810,,,565.5,0.40495137,1.432360743
nation,England,E92000001,09/03/2020,127,581,127,581,,,565.5,0.224580018,1.027409372
nation,England,E92000001,08/03/2020,50,454,50,454,,,565.5,0.08841733,0.802829355
nation,England,E92000001,07/03/2020,55,404,55,404,,,565.5,0.097259063,0.714412025
nation,England,E92000001,06/03/2020,74,349,74,349,,,565.5,0.130857648,0.617152962
nation,England,E92000001,05/03/2020,46,275,46,275,,,565.5,0.081343943,0.486295314
nation,England,E92000001,04/03/2020,49,229,49,229,,,565.5,0.086648983,0.40495137
nation,England,E92000001,03/03/2020,53,180,53,180,,,565.5,0.09372237,0.318302387
nation,England,E92000001,02/03/2020,40,127,40,127,,,565.5,0.070733864,0.224580018
nation,England,E92000001,01/03/2020,18,87,18,87,,,565.5,0.031830239,0.153846154
nation,England,E92000001,29/02/2020,4,69,4,69,,,565.5,0.007073386,0.122015915
nation,England,E92000001,28/02/2020,11,65,11,65,,,565.5,0.019451813,0.114942529
nation,England,E92000001,27/02/2020,7,54,7,54,,,565.5,0.012378426,0.095490716
nation,England,E92000001,26/02/2020,1,47,1,47,,,565.5,0.001768347,0.08311229
nation,England,E92000001,25/02/2020,3,46,3,46,,,565.5,0.00530504,0.081343943
nation,England,E92000001,24/02/2020,2,43,2,43,,,565.5,0.003536693,0.076038904
nation,England,E92000001,23/02/2020,6,41,6,41,,,565.5,0.01061008,0.07250221
nation,England,E92000001,22/02/2020,0,35,0,35,,,565.5,0,0.061892131
nation,England,E92000001,21/02/2020,2,35,2,35,,,565.5,0.003536693,0.061892131
nation,England,E92000001,20/02/2020,0,33,0,33,,,565.5,0,0.058355438
nation,England,E92000001,19/02/2020,0,33,0,33,,,565.5,0,0.058355438
nation,England,E92000001,18/02/2020,0,33,0,33,,,565.5,0,0.058355438
nation,England,E92000001,17/02/2020,1,33,1,33,,,565.5,0.001768347,0.058355438
nation,England,E92000001,16/02/2020,0,32,0,32,,,565.5,0,0.056587091
nation,England,E92000001,15/02/2020,0,32,0,32,,,565.5,0,0.056587091
nation,England,E92000001,14/02/2020,0,32,0,32,,,565.5,0,0.056587091
nation,England,E92000001,13/02/2020,1,32,1,32,,,565.5,0.001768347,0.056587091
nation,England,E92000001,12/02/2020,1,31,1,31,,,565.5,0.001768347,0.054818744
nation,England,E92000001,11/02/2020,4,30,4,30,,,565.5,0.007073386,0.053050398
nation,England,E92000001,10/02/2020,1,26,1,26,,,565.5,0.001768347,0.045977011
nation,England,E92000001,09/02/2020,1,25,1,25,,,565.5,0.001768347,0.044208665
nation,England,E92000001,08/02/2020,3,24,3,24,,,565.5,0.00530504,0.042440318
nation,England,E92000001,07/02/2020,0,21,0,21,,,565.5,0,0.037135279
nation,England,E92000001,06/02/2020,0,21,0,21,,,565.5,0,0.037135279
nation,England,E92000001,05/02/2020,1,21,1,21,,,565.5,0.001768347,0.037135279
nation,England,E92000001,04/02/2020,0,20,0,20,,,565.5,0,0.035366932
nation,England,E92000001,03/02/2020,18,20,18,20,,,565.5,0.031830239,0.035366932
nation,England,E92000001,02/02/2020,1,2,1,2,,,565.5,0.001768347,0.003536693
nation,England,E92000001,01/02/2020,0,1,0,1,,,565.5,0,0.001768347
nation,England,E92000001,31/01/2020,0,1,0,1,,,565.5,0,0.001768347
nation,England,E92000001,30/01/2020,1,1,1,1,,,565.5,0.001768347,0.001768347
nation,Northern Ireland,N92000002,19/05/2022,190,713294,163,669525,27,43769,18.96,10.02109705,37620.99156
nation,Northern Ireland,N92000002,18/05/2022,266,713104,210,669362,56,43742,18.96,14.02953586,37610.97046
nation,Northern Ireland,N92000002,17/05/2022,318,712838,272,669152,46,43686,18.96,16.7721519,37596.94093
nation,Northern Ireland,N92000002,16/05/2022,356,712520,290,668880,66,43640,18.96,18.77637131,37580.16878
nation,Northern Ireland,N92000002,15/05/2022,281,712164,230,668590,51,43574,18.96,14.82067511,37561.39241
nation,Northern Ireland,N92000002,14/05/2022,195,711883,159,668360,36,43523,18.96,10.28481013,37546.57173
nation,Northern Ireland,N92000002,13/05/2022,213,711688,180,668201,33,43487,18.96,11.23417722,37536.28692
nation,Northern Ireland,N92000002,12/05/2022,214,711475,174,668021,40,43454,18.96,11.28691983,37525.05274
nation,Northern Ireland,N92000002,11/05/2022,289,711261,238,667847,51,43414,18.96,15.24261603,37513.76582
nation,Northern Ireland,N92000002,10/05/2022,333,710972,269,667609,64,43363,18.96,17.56329114,37498.52321
nation,Northern Ireland,N92000002,09/05/2022,372,710639,310,667340,62,43299,18.96,19.62025316,37480.95992
nation,Northern Ireland,N92000002,08/05/2022,321,710267,260,667030,61,43237,18.96,16.93037975,37461.33966
nation,Northern Ireland,N92000002,07/05/2022,253,709946,204,666770,49,43176,18.96,13.34388186,37444.40928
nation,Northern Ireland,N92000002,06/05/2022,261,709693,217,666566,44,43127,18.96,13.76582278,37431.0654
nation,Northern Ireland,N92000002,05/05/2022,306,709432,254,666349,52,43083,18.96,16.13924051,37417.29958
nation,Northern Ireland,N92000002,04/05/2022,344,709126,275,666095,69,43031,18.96,18.14345992,37401.16034
nation,Northern Ireland,N92000002,03/05/2022,373,708782,314,665820,59,42962,18.96,19.67299578,37383.01688
nation,Northern Ireland,N92000002,02/05/2022,308,708409,254,665506,54,42903,18.96,16.24472574,37363.34388
nation,Northern Ireland,N92000002,01/05/2022,243,708101,202,665252,41,42849,18.96,12.8164557,37347.09916
nation,Northern Ireland,N92000002,30/04/2022,203,707858,167,665050,36,42808,18.96,10.70675105,37334.2827
nation,Northern Ireland,N92000002,29/04/2022,281,707655,241,664883,40,42772,18.96,14.82067511,37323.57595
nation,Northern Ireland,N92000002,28/04/2022,297,707374,244,664642,53,42732,18.96,15.66455696,37308.75527
nation,Northern Ireland,N92000002,27/04/2022,360,707077,290,664398,70,42679,18.96,18.98734177,37293.09072
nation,Northern Ireland,N92000002,26/04/2022,371,706717,307,664108,64,42609,18.96,19.56751055,37274.10338
nation,Northern Ireland,N92000002,25/04/2022,454,706346,361,663801,93,42545,18.96,23.94514768,37254.53586
nation,Northern Ireland,N92000002,24/04/2022,437,705892,368,663440,69,42452,18.96,23.04852321,37230.59072
nation,Northern Ireland,N92000002,23/04/2022,385,705455,329,663072,56,42383,18.96,20.30590717,37207.54219
nation,Northern Ireland,N92000002,22/04/2022,475,705070,380,662743,95,42327,18.96,25.05274262,37187.23629
nation,Northern Ireland,N92000002,21/04/2022,622,704595,536,662363,86,42232,18.96,32.80590717,37162.18354
nation,Northern Ireland,N92000002,20/04/2022,682,703973,576,661827,106,42146,18.96,35.97046414,37129.37764
nation,Northern Ireland,N92000002,19/04/2022,719,703291,617,661251,102,42040,18.96,37.92194093,37093.40717
nation,Northern Ireland,N92000002,18/04/2022,591,702572,521,660634,70,41938,18.96,31.17088608,37055.48523
nation,Northern Ireland,N92000002,17/04/2022,413,701981,362,660113,51,41868,18.96,21.78270042,37024.31435
nation,Northern Ireland,N92000002,16/04/2022,470,701568,417,659751,53,41817,18.96,24.78902954,37002.53165
nation,Northern Ireland,N92000002,15/04/2022,528,701098,463,659334,65,41764,18.96,27.84810127,36977.74262
nation,Northern Ireland,N92000002,14/04/2022,652,700570,552,658871,100,41699,18.96,34.38818565,36949.89451
nation,Northern Ireland,N92000002,13/04/2022,784,699918,676,658319,108,41599,18.96,41.35021097,36915.50633
nation,Northern Ireland,N92000002,12/04/2022,808,699134,687,657643,121,41491,18.96,42.61603376,36874.15612
nation,Northern Ireland,N92000002,11/04/2022,909,698326,770,656956,139,41370,18.96,47.94303797,36831.54008
nation,Northern Ireland,N92000002,10/04/2022,715,697417,613,656186,102,41231,18.96,37.71097046,36783.59705
nation,Northern Ireland,N92000002,09/04/2022,588,696702,504,655573,84,41129,18.96,31.01265823,36745.88608
nation,Northern Ireland,N92000002,08/04/2022,678,696114,591,655069,87,41045,18.96,35.75949367,36714.87342
nation,Northern Ireland,N92000002,07/04/2022,949,695436,817,654478,132,40958,18.96,50.05274262,36679.11392
nation,Northern Ireland,N92000002,06/04/2022,1071,694487,919,653661,152,40826,18.96,56.48734177,36629.06118
nation,Northern Ireland,N92000002,05/04/2022,1231,693416,1065,652742,166,40674,18.96,64.92616034,36572.57384
nation,Northern Ireland,N92000002,04/04/2022,1321,692185,1141,651677,180,40508,18.96,69.67299578,36507.64768
nation,Northern Ireland,N92000002,03/04/2022,997,690864,863,650536,134,40328,18.96,52.58438819,36437.97468
nation,Northern Ireland,N92000002,02/04/2022,809,689867,695,649673,114,40194,18.96,42.66877637,36385.3903
nation,Northern Ireland,N92000002,01/04/2022,985,689058,855,648978,130,40080,18.96,51.95147679,36342.72152
nation,Northern Ireland,N92000002,31/03/2022,1115,688073,960,648123,155,39950,18.96,58.80801688,36290.77004
nation,Northern Ireland,N92000002,30/03/2022,1369,686958,1182,647163,187,39795,18.96,72.20464135,36231.96203
nation,Northern Ireland,N92000002,29/03/2022,1462,685589,1253,645981,209,39608,18.96,77.10970464,36159.75738
nation,Northern Ireland,N92000002,28/03/2022,1730,684127,1496,644728,234,39399,18.96,91.24472574,36082.64768
nation,Northern Ireland,N92000002,27/03/2022,1338,682397,1192,643232,146,39165,18.96,70.56962025,35991.40295
nation,Northern Ireland,N92000002,26/03/2022,1174,681059,1052,642040,122,39019,18.96,61.91983122,35920.83333
nation,Northern Ireland,N92000002,25/03/2022,1432,679885,1255,640988,177,38897,18.96,75.52742616,35858.9135
nation,Northern Ireland,N92000002,24/03/2022,1850,678453,1582,639733,268,38720,18.96,97.57383966,35783.38608
nation,Northern Ireland,N92000002,23/03/2022,2325,676603,1986,638151,339,38452,18.96,122.6265823,35685.81224
nation,Northern Ireland,N92000002,22/03/2022,2404,674278,2067,636165,337,38113,18.96,126.7932489,35563.18565
nation,Northern Ireland,N92000002,21/03/2022,2835,671874,2462,634098,373,37776,18.96,149.5253165,35436.39241
nation,Northern Ireland,N92000002,20/03/2022,2173,669039,1918,631636,255,37403,18.96,114.6097046,35286.86709
nation,Northern Ireland,N92000002,19/03/2022,1645,666866,1460,629718,185,37148,18.96,86.76160338,35172.25738
nation,Northern Ireland,N92000002,18/03/2022,1704,665221,1515,628258,189,36963,18.96,89.87341772,35085.49578
nation,Northern Ireland,N92000002,17/03/2022,1670,663517,1432,626743,238,36774,18.96,88.08016878,34995.62236
nation,Northern Ireland,N92000002,16/03/2022,2036,661847,1755,625311,281,36536,18.96,107.3839662,34907.54219
nation,Northern Ireland,N92000002,15/03/2022,2404,659811,2100,623556,304,36255,18.96,126.7932489,34800.15823
nation,Northern Ireland,N92000002,14/03/2022,2566,657407,2243,621456,323,35951,18.96,135.3375527,34673.36498
nation,Northern Ireland,N92000002,13/03/2022,2050,654841,1820,619213,230,35628,18.96,108.1223629,34538.02743
nation,Northern Ireland,N92000002,12/03/2022,1686,652791,1481,617393,205,35398,18.96,88.92405063,34429.90506
nation,Northern Ireland,N92000002,11/03/2022,1960,651105,1731,615912,229,35193,18.96,103.3755274,34340.98101
nation,Northern Ireland,N92000002,10/03/2022,2212,649145,1937,614181,275,34964,18.96,116.6666667,34237.60549
nation,Northern Ireland,N92000002,09/03/2022,2533,646933,2239,612244,294,34689,18.96,133.5970464,34120.93882
nation,Northern Ireland,N92000002,08/03/2022,2690,644400,2341,610005,349,34395,18.96,141.8776371,33987.34177
nation,Northern Ireland,N92000002,07/03/2022,2706,641710,2348,607664,358,34046,18.96,142.721519,33845.46414
nation,Northern Ireland,N92000002,06/03/2022,2209,639004,1923,605316,286,33688,18.96,116.5084388,33702.74262
nation,Northern Ireland,N92000002,05/03/2022,1756,636795,1562,603393,194,33402,18.96,92.61603376,33586.23418
nation,Northern Ireland,N92000002,04/03/2022,1866,635039,1645,601831,221,33208,18.96,98.41772152,33493.61814
nation,Northern Ireland,N92000002,03/03/2022,2157,633173,1917,600186,240,32987,18.96,113.7658228,33395.20042
nation,Northern Ireland,N92000002,02/03/2022,2396,631016,2119,598269,277,32747,18.96,126.371308,33281.4346
nation,Northern Ireland,N92000002,01/03/2022,2498,628620,2189,596150,309,32470,18.96,131.7510549,33155.06329
nation,Northern Ireland,N92000002,28/02/2022,2520,626122,2215,593961,305,32161,18.96,132.9113924,33023.31224
nation,Northern Ireland,N92000002,27/02/2022,2090,623602,1888,591746,202,31856,18.96,110.2320675,32890.40084
nation,Northern Ireland,N92000002,26/02/2022,1603,621512,1433,589858,170,31654,18.96,84.5464135,32780.16878
nation,Northern Ireland,N92000002,25/02/2022,1709,619909,1515,588425,194,31484,18.96,90.1371308,32695.62236
nation,Northern Ireland,N92000002,24/02/2022,1887,618200,1676,586910,211,31290,18.96,99.52531646,32605.48523
nation,Northern Ireland,N92000002,23/02/2022,2371,616313,2100,585234,271,31079,18.96,125.0527426,32505.95992
nation,Northern Ireland,N92000002,22/02/2022,2679,613942,2354,583134,325,30808,18.96,141.2974684,32380.90717
nation,Northern Ireland,N92000002,21/02/2022,2865,611263,2525,580780,340,30483,18.96,151.1075949,32239.6097
nation,Northern Ireland,N92000002,20/02/2022,2436,608398,2159,578255,277,30143,18.96,128.4810127,32088.50211
nation,Northern Ireland,N92000002,19/02/2022,1894,605962,1688,576096,206,29866,18.96,99.89451477,31960.0211
nation,Northern Ireland,N92000002,18/02/2022,2096,604068,1884,574408,212,29660,18.96,110.5485232,31860.12658
nation,Northern Ireland,N92000002,17/02/2022,2332,601972,2085,572524,247,29448,18.96,122.9957806,31749.57806
nation,Northern Ireland,N92000002,16/02/2022,2931,599640,2613,570439,318,29201,18.96,154.5886076,31626.58228
nation,Northern Ireland,N92000002,15/02/2022,2869,596709,2578,567826,291,28883,18.96,151.3185654,31471.99367
nation,Northern Ireland,N92000002,14/02/2022,2999,593840,2667,565248,332,28592,18.96,158.1751055,31320.67511
