areaType,Nation,areaCode,date,newAdmissions,cumAdmissions,Ratio,newAdmissionsper100000,cumAdmissionper100000
nation,England,E92000001,01/07/2022,1326,773268,565.5,2.344827586,1367.405836
nation,England,E92000001,30/06/2022,1596,771942,565.5,2.822281167,1365.061008
nation,England,E92000001,29/06/2022,1572,770346,565.5,2.779840849,1362.238727
nation,England,E92000001,28/06/2022,1454,768774,565.5,2.57117595,1359.458886
nation,England,E92000001,27/06/2022,1438,767320,565.5,2.542882405,1356.88771
nation,England,E92000001,26/06/2022,1276,765882,565.5,2.256410256,1354.344828
nation,England,E92000001,25/06/2022,1011,764606,565.5,1.787798408,1352.088417
nation,England,E92000001,24/06/2022,1072,763595,565.5,1.895667551,1350.300619
nation,England,E92000001,23/06/2022,1210,762523,565.5,2.139699381,1348.404951
nation,England,E92000001,22/06/2022,1133,761313,565.5,2.003536693,1346.265252
nation,England,E92000001,21/06/2022,1155,760180,565.5,2.042440318,1344.261715
nation,England,E92000001,20/06/2022,1055,759025,565.5,1.865605659,1342.219275
nation,England,E92000001,19/06/2022,942,757970,565.5,1.665782493,1340.353669
nation,England,E92000001,18/06/2022,797,757028,565.5,1.409372237,1338.687887
nation,England,E92000001,17/06/2022,829,756231,565.5,1.465959328,1337.278515
nation,England,E92000001,16/06/2022,822,755402,565.5,1.453580902,1335.812555
nation,England,E92000001,15/06/2022,842,754580,565.5,1.488947834,1334.358974
nation,England,E92000001,14/06/2022,763,753738,565.5,1.349248453,1332.870027
nation,England,E92000001,13/06/2022,722,752975,565.5,1.276746242,1331.520778
nation,England,E92000001,12/06/2022,659,752253,565.5,1.165340407,1330.244032
nation,England,E92000001,11/06/2022,583,751594,565.5,1.030946065,1329.078691
nation,England,E92000001,10/06/2022,589,751011,565.5,1.041556145,1328.047745
nation,England,E92000001,09/06/2022,627,750422,565.5,1.108753316,1327.006189
nation,England,E92000001,08/06/2022,664,749795,565.5,1.17418214,1325.897436
nation,England,E92000001,07/06/2022,577,749131,565.5,1.020335986,1324.723254
nation,England,E92000001,06/06/2022,606,748554,565.5,1.071618037,1323.702918
nation,England,E92000001,05/06/2022,531,747948,565.5,0.938992042,1322.6313
nation,England,E92000001,04/06/2022,443,747417,565.5,0.783377542,1321.692308
nation,England,E92000001,03/06/2022,404,746974,565.5,0.714412025,1320.90893
nation,England,E92000001,02/06/2022,412,746570,565.5,0.728558798,1320.194518
nation,England,E92000001,01/06/2022,480,746158,565.5,0.848806366,1319.465959
nation,England,E92000001,31/05/2022,502,745678,565.5,0.887709991,1318.617153
nation,England,E92000001,30/05/2022,465,745176,565.5,0.822281167,1317.729443
nation,England,E92000001,29/05/2022,428,744711,565.5,0.756852343,1316.907162
nation,England,E92000001,28/05/2022,382,744283,565.5,0.6755084,1316.150309
nation,England,E92000001,27/05/2022,442,743901,565.5,0.781609195,1315.474801
nation,England,E92000001,26/05/2022,421,743459,565.5,0.744473917,1314.693192
nation,England,E92000001,25/05/2022,475,743038,565.5,0.839964633,1313.948718
nation,England,E92000001,24/05/2022,461,742563,565.5,0.815207781,1313.108753
nation,England,E92000001,23/05/2022,505,742102,565.5,0.893015031,1312.293546
nation,England,E92000001,22/05/2022,463,741597,565.5,0.818744474,1311.400531
nation,England,E92000001,21/05/2022,387,741134,565.5,0.684350133,1310.581786
nation,England,E92000001,20/05/2022,450,740747,565.5,0.795755968,1309.897436
nation,England,E92000001,19/05/2022,573,740297,565.5,1.013262599,1309.10168
nation,England,E92000001,18/05/2022,626,739724,565.5,1.106984969,1308.088417
nation,England,E92000001,17/05/2022,576,739098,565.5,1.018567639,1306.981432
nation,England,E92000001,16/05/2022,589,738522,565.5,1.041556145,1305.962865
nation,England,E92000001,15/05/2022,566,737933,565.5,1.000884173,1304.921309
nation,England,E92000001,14/05/2022,553,737367,565.5,0.977895668,1303.920424
nation,England,E92000001,13/05/2022,542,736814,565.5,0.958443855,1302.942529
nation,England,E92000001,12/05/2022,680,736272,565.5,1.202475685,1301.984085
nation,England,E92000001,11/05/2022,671,735592,565.5,1.186560566,1300.781609
nation,England,E92000001,10/05/2022,726,734921,565.5,1.283819629,1299.595049
nation,England,E92000001,09/05/2022,731,734195,565.5,1.292661362,1298.311229
nation,England,E92000001,08/05/2022,669,733464,565.5,1.183023873,1297.018568
nation,England,E92000001,07/05/2022,607,732795,565.5,1.073386384,1295.835544
nation,England,E92000001,06/05/2022,721,732188,565.5,1.274977896,1294.762157
nation,England,E92000001,05/05/2022,777,731467,565.5,1.374005305,1293.487179
nation,England,E92000001,04/05/2022,873,730690,565.5,1.543766578,1292.113174
nation,England,E92000001,03/05/2022,893,729817,565.5,1.57913351,1290.569408
nation,England,E92000001,02/05/2022,828,728924,565.5,1.464190981,1288.990274
nation,England,E92000001,01/05/2022,807,728096,565.5,1.427055703,1287.526083
nation,England,E92000001,30/04/2022,718,727289,565.5,1.269672856,1286.099027
nation,England,E92000001,29/04/2022,872,726571,565.5,1.541998232,1284.829355
nation,England,E92000001,28/04/2022,936,725699,565.5,1.655172414,1283.287356
nation,England,E92000001,27/04/2022,1082,724763,565.5,1.913351017,1281.632184
nation,England,E92000001,26/04/2022,1100,723681,565.5,1.945181256,1279.718833
nation,England,E92000001,25/04/2022,1138,722581,565.5,2.012378426,1277.773652
nation,England,E92000001,24/04/2022,1077,721443,565.5,1.904509284,1275.761273
nation,England,E92000001,23/04/2022,1087,720366,565.5,1.92219275,1273.856764
nation,England,E92000001,22/04/2022,1184,719279,565.5,2.09372237,1271.934571
nation,England,E92000001,21/04/2022,1264,718095,565.5,2.235190097,1269.840849
nation,England,E92000001,20/04/2022,1322,716831,565.5,2.3377542,1267.605659
nation,England,E92000001,19/04/2022,1435,715509,565.5,2.537577365,1265.267905
nation,England,E92000001,18/04/2022,1506,714074,565.5,2.663129973,1262.730327
nation,England,E92000001,17/04/2022,1347,712568,565.5,2.381962865,1260.067197
nation,England,E92000001,16/04/2022,1288,711221,565.5,2.277630416,1257.685234
nation,England,E92000001,15/04/2022,1416,709933,565.5,2.50397878,1255.407604
nation,England,E92000001,14/04/2022,1662,708517,565.5,2.938992042,1252.903625
nation,England,E92000001,13/04/2022,1898,706855,565.5,3.356321839,1249.964633
nation,England,E92000001,12/04/2022,2003,704957,565.5,3.541998232,1246.608311
nation,England,E92000001,11/04/2022,1909,702954,565.5,3.375773652,1243.066313
nation,England,E92000001,10/04/2022,1792,701045,565.5,3.1688771,1239.690539
nation,England,E92000001,09/04/2022,1702,699253,565.5,3.009725906,1236.521662
nation,England,E92000001,08/04/2022,1751,697551,565.5,3.096374889,1233.511936
nation,England,E92000001,07/04/2022,1999,695800,565.5,3.534924845,1230.415561
nation,England,E92000001,06/04/2022,2176,693801,565.5,3.847922193,1226.880637
nation,England,E92000001,05/04/2022,2308,691625,565.5,4.081343943,1223.032714
nation,England,E92000001,04/04/2022,2164,689317,565.5,3.826702034,1218.95137
nation,England,E92000001,03/04/2022,2103,687153,565.5,3.718832891,1215.124668
nation,England,E92000001,02/04/2022,1826,685050,565.5,3.229000884,1211.405836
nation,England,E92000001,01/04/2022,1846,683224,565.5,3.264367816,1208.176835
nation,England,E92000001,31/03/2022,2124,681378,565.5,3.75596817,1204.912467
nation,England,E92000001,30/03/2022,2355,679254,565.5,4.164456233,1201.156499
nation,England,E92000001,29/03/2022,2219,676899,565.5,3.923961096,1196.992042
nation,England,E92000001,28/03/2022,2280,674680,565.5,4.031830239,1193.068081
nation,England,E92000001,27/03/2022,2037,672400,565.5,3.602122016,1189.036251
nation,England,E92000001,26/03/2022,1869,670363,565.5,3.305039788,1185.434129
nation,England,E92000001,25/03/2022,1925,668494,565.5,3.404067197,1182.129089
nation,England,E92000001,24/03/2022,2006,666569,565.5,3.547303271,1178.725022
nation,England,E92000001,23/03/2022,2137,664563,565.5,3.778956676,1175.177719
nation,England,E92000001,22/03/2022,2098,662426,565.5,3.709991158,1171.398762
nation,England,E92000001,21/03/2022,1984,660328,565.5,3.508399646,1167.688771
nation,England,E92000001,20/03/2022,1793,658344,565.5,3.170645447,1164.180371
nation,England,E92000001,19/03/2022,1813,656551,565.5,3.206012378,1161.009726
nation,England,E92000001,18/03/2022,1629,654738,565.5,2.880636605,1157.803714
nation,England,E92000001,17/03/2022,1738,653109,565.5,3.073386384,1154.923077
nation,England,E92000001,16/03/2022,1823,651371,565.5,3.223695844,1151.849691
nation,England,E92000001,15/03/2022,1800,649548,565.5,3.183023873,1148.625995
nation,England,E92000001,14/03/2022,1651,647748,565.5,2.91954023,1145.442971
nation,England,E92000001,13/03/2022,1591,646097,565.5,2.813439434,1142.523431
nation,England,E92000001,12/03/2022,1368,644506,565.5,2.419098143,1139.709991
nation,England,E92000001,11/03/2022,1412,643138,565.5,2.496905393,1137.290893
nation,England,E92000001,10/03/2022,1414,641726,565.5,2.500442087,1134.793988
nation,England,E92000001,09/03/2022,1521,640312,565.5,2.689655172,1132.293546
nation,England,E92000001,08/03/2022,1389,638791,565.5,2.456233422,1129.60389
nation,England,E92000001,07/03/2022,1278,637402,565.5,2.25994695,1127.147657
nation,England,E92000001,06/03/2022,1260,636124,565.5,2.228116711,1124.88771
nation,England,E92000001,05/03/2022,1050,634864,565.5,1.856763926,1122.659593
nation,England,E92000001,04/03/2022,1044,633814,565.5,1.846153846,1120.802829
nation,England,E92000001,03/03/2022,1226,632770,565.5,2.167992927,1118.956676
nation,England,E92000001,02/03/2022,1184,631544,565.5,2.09372237,1116.788683
nation,England,E92000001,01/03/2022,1111,630360,565.5,1.964633068,1114.69496
nation,England,E92000001,28/02/2022,1145,629249,565.5,2.024756852,1112.730327
nation,England,E92000001,27/02/2022,949,628104,565.5,1.67816092,1110.70557
nation,England,E92000001,26/02/2022,888,627155,565.5,1.570291777,1109.027409
nation,England,E92000001,25/02/2022,841,626267,565.5,1.487179487,1107.457118
nation,England,E92000001,24/02/2022,984,625426,565.5,1.74005305,1105.969938
nation,England,E92000001,23/02/2022,976,624442,565.5,1.725906278,1104.229885
nation,England,E92000001,22/02/2022,976,623466,565.5,1.725906278,1102.503979
nation,England,E92000001,21/02/2022,1030,622490,565.5,1.821396994,1100.778073
nation,England,E92000001,20/02/2022,971,621460,565.5,1.717064545,1098.956676
nation,England,E92000001,19/02/2022,834,620489,565.5,1.474801061,1097.239611
